class	protein_id	protein_dir	seq_length	mean_plddt	median_plddt	std_plddt	min_plddt	max_plddt	ptm	ranking_score	af3_fraction_disordered	plddt_n	plddt_center	plddt_c	mean_disorder	median_disorder	std_disorder	disorder_fraction	disorder_mean_n	disorder_frac_n	disorder_mean_center	disorder_frac_center	disorder_mean_c	disorder_frac_c	mean_hydropathy	net_charge	pos_charge_frac	neg_charge_frac	global_entropy	lc_fraction	homorepeat_fraction	simple_repeat_fraction	frac_A	frac_C	frac_D	frac_E	frac_F	frac_G	frac_H	frac_I	frac_K	frac_L	frac_M	frac_N	frac_P	frac_Q	frac_R	frac_S	frac_T	frac_V	frac_W	frac_Y	helix_fraction	strand_fraction	coil_fraction	helix_frac_n	strand_frac_n	coil_frac_n	helix_frac_center	strand_frac_center	coil_frac_center	helix_frac_c	strand_frac_c	coil_frac_c	tm_count	has_signal_peptide	tm_fraction	sp_fraction	tm_frac_n	tm_frac_center	tm_frac_c	class_label
de_novo	droso_4125	DN_1637_droso_4125	89	41.926357	42.63	3.9311082	30.535002	55.574444	0.27	0.75	0.96	42.14007	42.29282	40.963066	0.4795955056179775	0.457	0.1575774498678149	0.7752808988764045	0.6345	1.0	0.3889777777777778	0.5777777777777777	0.5100454545454546	0.9545454545454546	-0.3561797752808989	0.1348314606741573	0.1797752808988764	0.0449438202247191	4.15242613561673	0.0112359550561797	0.0	0.0	0.0561797752808988	0.0337078651685393	0.0337078651685393	0.0112359550561797	0.0337078651685393	0.0561797752808988	0.0449438202247191	0.0561797752808988	0.0561797752808988	0.1123595505617977	0.0337078651685393	0.0337078651685393	0.0674157303370786	0.0674157303370786	0.0786516853932584	0.0674157303370786	0.0786516853932584	0.0337078651685393	0.0112359550561797	0.0337078651685393	0.0	0.2247191011235955	0.7752808988764045	0.0	0.0	1.0	0.0	0.4444444444444444	0.5555555555555556	0.0	0.0	1.0	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_4127	DN_1638_droso_4127	87	43.741875	44.855	5.62132	30.365454	56.1675	0.2	0.5	0.61	45.214756	42.222664	45.238358	0.3764367816091954	0.332	0.237536127051524	0.4942528735632184	0.5400454545454546	1.0	0.170813953488372	0.0	0.6147272727272728	0.9545454545454546	-0.5482758620689654	0.0689655172413793	0.160919540229885	0.0919540229885057	4.016028309350778	0.0	0.0	0.0	0.0459770114942528	0.0459770114942528	0.0114942528735632	0.0804597701149425	0.0114942528735632	0.1149425287356321	0.0114942528735632	0.0229885057471264	0.0689655172413793	0.1149425287356321	0.0114942528735632	0.057471264367816	0.0689655172413793	0.0229885057471264	0.0804597701149425	0.0804597701149425	0.0344827586206896	0.057471264367816	0.0229885057471264	0.0344827586206896	0.2298850574712643	0.2298850574712643	0.5402298850574713	0.3636363636363636	0.0	0.6363636363636364	0.2790697674418604	0.2558139534883721	0.4651162790697674	0.0	0.4090909090909091	0.5909090909090909	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_4129	DN_1639_droso_4129	72	61.697163	57.825	16.356108	37.08889	91.02251	0.34	0.84	1.0	44.045017	64.570496	73.602646	0.6991666666666666	0.8234999999999999	0.2494628595800569	0.9027777777777778	0.9005	1.0	0.7558055555555555	0.9722222222222222	0.3845555555555555	0.6666666666666666	-1.1569444444444443	0.0694444444444444	0.1111111111111111	0.0416666666666666	3.6794217045100224	0.1944444444444444	0.0972222222222222	0.0972222222222222	0.0277777777777777	0.0416666666666666	0.0138888888888888	0.0277777777777777	0.0	0.0833333333333333	0.0138888888888888	0.0277777777777777	0.0555555555555555	0.0138888888888888	0.0277777777777777	0.1666666666666666	0.0416666666666666	0.0277777777777777	0.0416666666666666	0.1944444444444444	0.1388888888888889	0.0277777777777777	0.0138888888888888	0.0138888888888888	0.0	0.1944444444444444	0.8055555555555556	0.0	0.0	1.0	0.0	0.1944444444444444	0.8055555555555556	0.0	0.3888888888888889	0.6111111111111112	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_4131	DN_1640_droso_4131	586	45.76601	32.7	26.147264	15.793332	97.9275	0.34	0.69	0.68	80.44113	37.82721	27.07725	0.4776860068259385	0.55	0.3456500335370998	0.6160409556313993	0.1428356164383561	0.1301369863013698	0.572595238095238	0.7108843537414966	0.6214178082191781	0.910958904109589	-0.7986348122866894	-0.046075085324232	0.1211604095563139	0.167235494880546	4.028447635508686	0.0	0.0051194539249146	0.0	0.0375426621160409	0.0170648464163822	0.0665529010238907	0.1006825938566552	0.0238907849829351	0.0443686006825938	0.0136518771331058	0.0614334470989761	0.0887372013651877	0.0819112627986348	0.0238907849829351	0.1058020477815699	0.0273037542662116	0.0341296928327645	0.0187713310580204	0.1040955631399317	0.0716723549488054	0.0426621160409556	0.0068259385665529	0.0290102389078498	0.3156996587030716	0.0733788395904436	0.6109215017064846	0.7054794520547946	0.1164383561643835	0.1780821917808219	0.2653061224489796	0.0680272108843537	0.6666666666666666	0.0273972602739726	0.0410958904109589	0.9315068493150684	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_4144	DN_1641_droso_4144	68	55.058197	53.585	12.386058	36.602726	75.54625	0.37	0.87	1.0	56.82069	60.589764	42.232567	0.14725	0.101	0.1293686592649085	0.088235294117647	0.2186470588235294	0.1764705882352941	0.0632941176470588	0.0	0.2437647058823529	0.1764705882352941	-0.0102941176470588	0.1617647058823529	0.2058823529411764	0.0441176470588235	3.876404533929072	0.0	0.0441176470588235	0.0	0.0735294117647058	0.0735294117647058	0.0294117647058823	0.0147058823529411	0.0441176470588235	0.0441176470588235	0.0441176470588235	0.0441176470588235	0.0147058823529411	0.1764705882352941	0.0294117647058823	0.0147058823529411	0.0441176470588235	0.0441176470588235	0.1470588235294117	0.0735294117647058	0.0441176470588235	0.0147058823529411	0.0	0.0294117647058823	0.7794117647058824	0.0	0.2205882352941176	0.8823529411764706	0.0	0.1176470588235294	0.8529411764705882	0.0	0.1470588235294117	0.5294117647058824	0.0	0.4705882352941176	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_4146	DN_1642_droso_4146	45	80.33582	82.77	11.440051	54.487778	97.257996	0.54	1.01	0.96	65.01424	84.416824	87.12442	0.3223333333333333	0.206	0.3089215110671317	0.4222222222222222	0.784	1.0	0.1676521739130434	0.217391304347826	0.184090909090909	0.2727272727272727	-0.3444444444444444	0.0888888888888888	0.2222222222222222	0.1333333333333333	3.723324009072395	0.0	0.0	0.0	0.0888888888888888	0.0	0.0222222222222222	0.1111111111111111	0.0	0.0444444444444444	0.0222222222222222	0.1111111111111111	0.0222222222222222	0.1111111111111111	0.0444444444444444	0.0444444444444444	0.0222222222222222	0.0222222222222222	0.1777777777777777	0.0444444444444444	0.0222222222222222	0.0666666666666666	0.0	0.0222222222222222	0.7333333333333333	0.0	0.2666666666666666	0.3636363636363636	0.0	0.6363636363636364	1.0	0.0	0.0	0.5454545454545454	0.0	0.4545454545454545	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_415	DN_1643_droso_415	110	55.87471	56.555	5.270505	46.59	71.07143	0.12	0.62	1.0	60.130665	53.18712	56.801975	0.8094818181818181	0.8425	0.1649560815511224	0.9545454545454546	0.8102857142857143	1.0	0.846111111111111	0.925925925925926	0.7380357142857142	0.9642857142857144	-1.92	-0.2	0.1454545454545454	0.3454545454545454	3.8196112357202594	0.2909090909090909	0.1272727272727272	0.0	0.0181818181818181	0.009090909090909	0.2363636363636363	0.109090909090909	0.0181818181818181	0.0454545454545454	0.0181818181818181	0.0272727272727272	0.0727272727272727	0.0454545454545454	0.0181818181818181	0.0545454545454545	0.0545454545454545	0.0636363636363636	0.0545454545454545	0.0363636363636363	0.0636363636363636	0.0181818181818181	0.009090909090909	0.0272727272727272	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_4151	DN_1644_droso_4151	163	55.770813	55.440002	11.521192	34.79333	82.04125	0.2	0.7	1.0	62.12379	53.14082	54.61368	0.6231963190184049	0.633	0.1306091549026767	0.950920245398773	0.7301219512195122	1.0	0.5560370370370371	0.9012345679012346	0.6489512195121951	1.0	-0.8926380368098159	0.1165644171779141	0.2453987730061349	0.1288343558282208	4.066985760886291	0.0	0.0184049079754601	0.0	0.0122699386503067	0.0184049079754601	0.0490797546012269	0.0797546012269938	0.0429447852760736	0.0245398773006134	0.0674846625766871	0.1042944785276073	0.0920245398773006	0.0736196319018405	0.0245398773006134	0.0920245398773006	0.0552147239263803	0.0245398773006134	0.0858895705521472	0.0429447852760736	0.0245398773006134	0.0368098159509202	0.0061349693251533	0.0429447852760736	0.3558282208588957	0.0	0.6441717791411042	0.6341463414634146	0.0	0.3658536585365853	0.3950617283950617	0.0	0.6049382716049383	0.0	0.0	1.0	0	1	0.0	0.1288343558282208	0.0	0.0	0.0	de novo
de_novo	droso_4152	DN_1645_droso_4152	149	40.92871	39.61	9.871069	26.13	75.448006	0.17	0.67	1.0	46.598034	34.903793	47.472065	0.6208724832214766	0.66	0.2025418304673438	0.8322147651006712	0.7594054054054054	1.0	0.5640133333333334	0.6666666666666666	0.5975945945945946	1.0	-0.9993288590604028	0.0738255033557047	0.2080536912751678	0.1342281879194631	4.023028396218914	0.0067114093959731	0.0671140939597315	0.0	0.0805369127516778	0.0	0.046979865771812	0.087248322147651	0.0201342281879194	0.1073825503355704	0.0335570469798657	0.046979865771812	0.0671140939597315	0.046979865771812	0.0201342281879194	0.046979865771812	0.0402684563758389	0.0268456375838926	0.1073825503355704	0.0805369127516778	0.0671140939597315	0.046979865771812	0.0201342281879194	0.0067114093959731	0.3020134228187919	0.0	0.697986577181208	0.0	0.0	1.0	0.24	0.0	0.76	0.7297297297297297	0.0	0.2702702702702703	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_4156	DN_1646_droso_4156	96	51.8035	51.95	5.7189837	39.783333	71.89143	0.18	0.68	1.0	56.10542	50.70413	49.700344	0.5877083333333334	0.5565	0.1680905718678986	0.9479166666666666	0.8028750000000001	1.0	0.4601041666666667	0.8958333333333334	0.62775	1.0	-0.5864583333333334	0.0937499999999999	0.1666666666666666	0.0729166666666666	4.06793492060362	0.0	0.0	0.0	0.09375	0.0208333333333333	0.0416666666666666	0.03125	0.0520833333333333	0.0520833333333333	0.0208333333333333	0.03125	0.0729166666666666	0.0833333333333333	0.03125	0.0625	0.0833333333333333	0.0416666666666666	0.0729166666666666	0.1145833333333333	0.0416666666666666	0.03125	0.0	0.0208333333333333	0.3958333333333333	0.0	0.6041666666666666	0.0416666666666666	0.0	0.9583333333333334	0.3958333333333333	0.0	0.6041666666666666	0.75	0.0	0.25	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_4157	DN_1647_droso_4157	71	56.819984	56.45	10.721307	37.853634	78.78429	0.33	0.83	1.0	51.791145	51.56268	72.07138	0.3422957746478873	0.349	0.2113027884587962	0.4929577464788732	0.5756111111111112	1.0	0.3306285714285714	0.4285714285714285	0.1316666666666666	0.1111111111111111	-0.2746478873239436	0.1126760563380281	0.1690140845070422	0.056338028169014	3.987814557171512	0.0	0.0	0.0	0.0704225352112676	0.0422535211267605	0.0	0.056338028169014	0.028169014084507	0.1267605633802817	0.0140845070422535	0.0422535211267605	0.0845070422535211	0.1126760563380281	0.0140845070422535	0.0704225352112676	0.0704225352112676	0.0140845070422535	0.0704225352112676	0.028169014084507	0.0422535211267605	0.056338028169014	0.0140845070422535	0.0422535211267605	0.5070422535211268	0.056338028169014	0.4366197183098591	0.4444444444444444	0.0	0.5555555555555556	0.3714285714285714	0.1142857142857142	0.5142857142857142	0.8333333333333334	0.0	0.1666666666666666	1	0	0.2957746478873239	0.0	0.0	0.1428571428571428	0.8888888888888888	de novo
de_novo	droso_4162	DN_1648_droso_4162	86	55.601303	57.5225	14.430525	30.19	78.485	0.36	0.75	0.79	39.18547	60.15987	63.314415	0.4380465116279069	0.48	0.1922742469664401	0.6511627906976745	0.4064545454545454	0.5	0.3899285714285714	0.5476190476190477	0.5615	1.0	-0.6255813953488372	0.0348837209302325	0.1511627906976744	0.1162790697674418	4.143558943051141	0.0116279069767441	0.0465116279069767	0.0	0.0465116279069767	0.0116279069767441	0.0348837209302325	0.0813953488372093	0.0465116279069767	0.0813953488372093	0.0697674418604651	0.0232558139534883	0.0465116279069767	0.0930232558139534	0.0465116279069767	0.0581395348837209	0.0232558139534883	0.0813953488372093	0.0348837209302325	0.0697674418604651	0.0581395348837209	0.0581395348837209	0.0232558139534883	0.0116279069767441	0.8604651162790697	0.0	0.1395348837209302	0.7727272727272727	0.0	0.2272727272727272	0.9523809523809524	0.0	0.0476190476190476	0.7727272727272727	0.0	0.2272727272727272	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_4163	DN_1649_droso_4163	56	69.811775	71.46001	11.55031	47.36	89.06834	0.33	0.83	1.0	84.825424	69.40245	55.616764	0.5000178571428572	0.3345	0.3278749479504441	0.5	0.9495714285714284	1.0	0.3511785714285714	0.2857142857142857	0.3481428571428571	0.4285714285714285	-0.4142857142857143	-0.0178571428571428	0.1428571428571428	0.1607142857142857	3.925957664242163	0.0	0.0535714285714285	0.0	0.0178571428571428	0.0714285714285714	0.0714285714285714	0.0892857142857142	0.0357142857142857	0.0535714285714285	0.0	0.0178571428571428	0.0357142857142857	0.0892857142857142	0.0714285714285714	0.0	0.0535714285714285	0.0	0.1071428571428571	0.0535714285714285	0.0892857142857142	0.0535714285714285	0.0178571428571428	0.0714285714285714	0.3035714285714285	0.1785714285714285	0.5178571428571429	0.9285714285714286	0.0	0.0714285714285714	0.1428571428571428	0.3571428571428571	0.5	0.0	0.0	1.0	0	1	0.0	0.3214285714285714	0.0	0.0	0.0	de novo
de_novo	droso_4171	DN_1650_droso_4171	93	40.579525	43.269997	7.437964	26.158749	54.271667	0.25	0.54	0.58	31.738855	42.3477	45.80698	0.450021505376344	0.331	0.2689668630994071	0.4408602150537634	0.8453478260869566	1.0	0.3144042553191489	0.2127659574468085	0.3318260869565217	0.3478260869565217	-1.0129032258064516	0.1505376344086021	0.2043010752688172	0.053763440860215	4.03922682886638	0.0	0.0	0.0	0.053763440860215	0.043010752688172	0.021505376344086	0.032258064516129	0.021505376344086	0.086021505376344	0.064516129032258	0.064516129032258	0.086021505376344	0.043010752688172	0.021505376344086	0.075268817204301	0.043010752688172	0.064516129032258	0.053763440860215	0.1075268817204301	0.053763440860215	0.0	0.0	0.064516129032258	0.1182795698924731	0.3440860215053763	0.5376344086021505	0.1304347826086956	0.0	0.8695652173913043	0.1702127659574468	0.3404255319148936	0.4893617021276595	0.0	0.6956521739130435	0.3043478260869565	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_4172	DN_1651_droso_4172	91	52.572006	53.965	9.520241	32.3425	68.4225	0.28	0.76	0.97	39.988346	56.524582	57.422367	0.4019780219780219	0.366	0.2279386846413831	0.5164835164835165	0.691391304347826	1.0	0.3142666666666666	0.3777777777777777	0.2841739130434782	0.3043478260869565	-0.0395604395604395	-0.0219780219780219	0.1208791208791208	0.1428571428571428	3.984590683001186	0.1098901098901098	0.1098901098901098	0.0	0.0439560439560439	0.0329670329670329	0.0879120879120879	0.0549450549450549	0.0109890109890109	0.0659340659340659	0.0219780219780219	0.1208791208791208	0.0439560439560439	0.0769230769230769	0.1538461538461538	0.0329670329670329	0.0329670329670329	0.0549450549450549	0.0549450549450549	0.0439560439560439	0.0109890109890109	0.0219780219780219	0.0219780219780219	0.0109890109890109	0.7142857142857143	0.0	0.2857142857142857	0.4347826086956521	0.0	0.5652173913043478	0.7777777777777778	0.0	0.2222222222222222	0.8695652173913043	0.0	0.1304347826086956	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_4178	DN_1652_droso_4178	94	49.64946	48.870003	7.2565155	37.934998	69.67084	0.23	0.73	1.0	45.875946	49.239273	54.209167	0.5922127659574468	0.6255	0.1756107543391892	0.8617021276595744	0.6805	1.0	0.4634565217391304	0.717391304347826	0.7507083333333333	1.0	-1.6691489361702123	0.0957446808510638	0.2553191489361702	0.1595744680851064	3.9632950224222983	0.0106382978723404	0.0	0.0	0.0319148936170212	0.0212765957446808	0.1063829787234042	0.0531914893617021	0.0	0.0531914893617021	0.0638297872340425	0.0319148936170212	0.0744680851063829	0.0851063829787234	0.0319148936170212	0.1170212765957446	0.0425531914893617	0.0531914893617021	0.1170212765957446	0.0425531914893617	0.0425531914893617	0.0106382978723404	0.0106382978723404	0.0106382978723404	0.2553191489361702	0.0	0.7446808510638298	0.0	0.0	1.0	0.5	0.0	0.5	0.0416666666666666	0.0	0.9583333333333334	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_4179	DN_1653_droso_4179	208	56.618896	51.815002	19.842327	26.821112	90.68667	0.25	0.64	0.79	65.64001	61.425766	37.984043	0.5480240384615385	0.771	0.348986779643901	0.6730769230769231	0.3067884615384615	0.3653846153846153	0.5346442307692307	0.6634615384615384	0.8160192307692308	1.0	-0.2870192307692308	0.0913461538461538	0.1875	0.0961538461538461	3.9919854650800706	0.0144230769230769	0.0625	0.0	0.0240384615384615	0.0288461538461538	0.0336538461538461	0.0625	0.0288461538461538	0.048076923076923	0.0096153846153846	0.0769230769230769	0.125	0.0913461538461538	0.0240384615384615	0.0192307692307692	0.048076923076923	0.0144230769230769	0.0528846153846153	0.1009615384615384	0.110576923076923	0.0673076923076923	0.0096153846153846	0.0240384615384615	0.2980769230769231	0.0721153846153846	0.6298076923076923	0.3653846153846153	0.25	0.3846153846153846	0.3461538461538461	0.0192307692307692	0.6346153846153846	0.1346153846153846	0.0	0.8653846153846154	0	1	0.0	0.0769230769230769	0.0	0.0	0.0	de novo
de_novo	droso_4182	DN_1654_droso_4182	60	63.416737	64.759995	6.0769486	53.017776	78.42	0.27	0.77	1.0	67.05153	63.53148	59.552464	0.6156	0.5934999999999999	0.1181355440993988	1.0	0.7891999999999999	1.0	0.544	1.0	0.5852	1.0	-1.1700000000000002	0.0499999999999999	0.1666666666666666	0.1166666666666666	3.893505764343424	0.0	0.0	0.0	0.0833333333333333	0.0166666666666666	0.05	0.0666666666666666	0.0	0.0166666666666666	0.0166666666666666	0.0666666666666666	0.0166666666666666	0.0333333333333333	0.0666666666666666	0.0833333333333333	0.0833333333333333	0.0833333333333333	0.1333333333333333	0.0833333333333333	0.0666666666666666	0.0166666666666666	0.0	0.0166666666666666	0.7333333333333333	0.0	0.2666666666666666	0.9333333333333332	0.0	0.0666666666666666	0.9	0.0	0.1	0.2	0.0	0.8	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_4183	DN_1655_droso_4183	70	48.60384	48.2325	6.711073	35.70125	65.604004	0.16	0.66	1.0	57.62405	47.262726	42.116837	0.5249285714285714	0.564	0.1482120808536642	0.8	0.6380555555555555	1.0	0.4390294117647059	0.5882352941176471	0.5740555555555555	1.0	-0.0728571428571429	-0.0999999999999999	0.0285714285714285	0.1285714285714285	3.8713920385539753	0.0	0.0428571428571428	0.0	0.1142857142857142	0.0285714285714285	0.0571428571428571	0.0714285714285714	0.0428571428571428	0.1285714285714285	0.0	0.0428571428571428	0.0	0.0428571428571428	0.0142857142857142	0.0285714285714285	0.0571428571428571	0.0428571428571428	0.0285714285714285	0.1285714285714285	0.0571428571428571	0.0714285714285714	0.0428571428571428	0.0	0.0	0.1428571428571428	0.8571428571428571	0.0	0.0	1.0	0.0	0.2058823529411764	0.7941176470588235	0.0	0.1666666666666666	0.8333333333333334	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_4185	DN_1656_droso_4185	63	63.800255	65.365	9.967619	43.737503	82.732	0.37	0.87	1.0	72.10959	63.35446	56.354645	0.3352539682539682	0.309	0.1699671664928608	0.4126984126984127	0.4045	0.4375	0.3683225806451612	0.5161290322580645	0.2019375	0.1875	-0.7063492063492064	0.0634920634920634	0.1428571428571428	0.0793650793650793	4.086284940185068	0.0	0.0476190476190476	0.0	0.0793650793650793	0.0	0.0317460317460317	0.0476190476190476	0.0476190476190476	0.0476190476190476	0.0158730158730158	0.0476190476190476	0.0634920634920634	0.0952380952380952	0.0317460317460317	0.0793650793650793	0.0476190476190476	0.0793650793650793	0.0634920634920634	0.0952380952380952	0.0476190476190476	0.0158730158730158	0.0476190476190476	0.0158730158730158	0.6825396825396826	0.0	0.3174603174603174	0.9375	0.0	0.0625	0.7741935483870968	0.0	0.2258064516129032	0.25	0.0	0.75	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_4188	DN_1657_droso_4188	266	40.398388	40.1675	11.812413	18.712	77.526	0.19	0.58	0.78	47.04839	43.24605	27.966766	0.2914135338345865	0.094	0.3262545164078521	0.3458646616541353	0.0511212121212121	0.0151515151515151	0.4709925373134328	0.5746268656716418	0.1671060606060606	0.2121212121212121	-0.6563909774436091	-0.0300751879699248	0.1278195488721804	0.1578947368421052	4.1496182526376	0.0	0.0112781954887218	0.0	0.0639097744360902	0.018796992481203	0.0601503759398496	0.0977443609022556	0.0413533834586466	0.0451127819548872	0.0263157894736842	0.0488721804511278	0.0451127819548872	0.0827067669172932	0.0300751879699248	0.0639097744360902	0.0413533834586466	0.037593984962406	0.056390977443609	0.1203007518796992	0.0338345864661654	0.037593984962406	0.0150375939849624	0.0338345864661654	0.2481203007518796	0.0827067669172932	0.6691729323308271	0.5151515151515151	0.1212121212121212	0.3636363636363636	0.2388059701492537	0.0597014925373134	0.7014925373134329	0.0	0.0909090909090909	0.9090909090909092	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_4189	DN_1658_droso_4189	55	60.723633	61.66	6.059097	48.157272	73.08555	0.21	0.71	1.0	57.245018	60.68076	64.28492	0.3801636363636363	0.374	0.1971061721449714	0.5272727272727272	0.5898571428571427	1.0	0.2702222222222222	0.2962962962962963	0.3824999999999999	0.5	-0.3145454545454546	0.0545454545454545	0.1454545454545454	0.0909090909090909	3.992202840880738	0.0	0.0	0.0	0.1454545454545454	0.0181818181818181	0.0363636363636363	0.0545454545454545	0.0363636363636363	0.0181818181818181	0.0545454545454545	0.0545454545454545	0.0545454545454545	0.0727272727272727	0.0545454545454545	0.0181818181818181	0.0909090909090909	0.0545454545454545	0.0363636363636363	0.109090909090909	0.0545454545454545	0.0181818181818181	0.0	0.0181818181818181	0.5818181818181818	0.0	0.4181818181818181	0.8571428571428571	0.0	0.1428571428571428	0.7407407407407407	0.0	0.2592592592592592	0.0	0.0	1.0	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_419	DN_1659_droso_419	229	54.973576	57.4	22.206347	22.413637	92.79857	0.5	0.73	0.46	60.270035	62.80818	33.870453	0.0554847161572052	0.02	0.1257303435250356	0.0480349344978165	0.0821052631578947	0.087719298245614	0.0232260869565217	0.0	0.0939473684210526	0.1052631578947368	-0.5751091703056768	-0.0349344978165938	0.1266375545851528	0.1615720524017467	4.0368534123111095	0.0	0.0	0.0	0.0480349344978165	0.0174672489082969	0.074235807860262	0.0873362445414847	0.0655021834061135	0.0393013100436681	0.0174672489082969	0.0393013100436681	0.074235807860262	0.1397379912663755	0.0131004366812227	0.0917030567685589	0.0436681222707423	0.0262008733624454	0.0349344978165938	0.0786026200873362	0.0436681222707423	0.0218340611353711	0.0087336244541484	0.0349344978165938	0.5240174672489083	0.0873362445414847	0.388646288209607	0.4035087719298245	0.1228070175438596	0.4736842105263157	0.5130434782608696	0.1130434782608695	0.3739130434782609	0.6666666666666666	0.0	0.3333333333333333	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_4190	DN_1660_droso_4190	89	48.166843	44.92	13.073707	28.7825	77.1925	0.31	0.81	1.0	65.58123	44.7118	37.819607	0.461752808988764	0.592	0.2567714884740055	0.7078651685393258	0.2557727272727272	0.3181818181818182	0.4857777777777777	0.7555555555555555	0.6185909090909091	1.0	-0.7011235955056181	0.2247191011235955	0.2696629213483146	0.0449438202247191	3.8269053756592815	0.1348314606741573	0.0674157303370786	0.0	0.0786516853932584	0.0898876404494382	0.0112359550561797	0.0337078651685393	0.0337078651685393	0.0449438202247191	0.0	0.0	0.0674157303370786	0.0898876404494382	0.0224719101123595	0.0224719101123595	0.0337078651685393	0.0449438202247191	0.2022471910112359	0.0786516853932584	0.0449438202247191	0.0561797752808988	0.0224719101123595	0.0224719101123595	0.6853932584269663	0.0	0.3146067415730337	0.7727272727272727	0.0	0.2272727272727272	0.6	0.0	0.4	0.7727272727272727	0.0	0.2272727272727272	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_4191	DN_1661_droso_4191	67	54.351135	55.52	6.231933	41.813637	65.34599	0.24	0.74	1.0	53.41103	52.33212	59.210514	0.5692238805970149	0.594	0.0902175520273283	1.0	0.6417647058823529	1.0	0.515969696969697	1.0	0.6000588235294118	1.0	-0.1283582089552239	0.1194029850746268	0.1641791044776119	0.044776119402985	3.848411019370628	0.0298507462686567	0.0	0.0	0.1343283582089552	0.044776119402985	0.044776119402985	0.0	0.0149253731343283	0.0597014925373134	0.0597014925373134	0.0597014925373134	0.0	0.0895522388059701	0.044776119402985	0.0298507462686567	0.0597014925373134	0.0746268656716417	0.1044776119402985	0.0895522388059701	0.044776119402985	0.044776119402985	0.0	0.0	0.6417910447761194	0.0	0.3582089552238806	0.0	0.0	1.0	0.8484848484848485	0.0	0.1515151515151515	0.8823529411764706	0.0	0.1176470588235294	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_4198	DN_1662_droso_4198	55	59.45742	60.2	4.4366508	52.053997	68.135	0.25	0.75	1.0	57.754375	59.886864	60.332253	0.4789636363636363	0.471	0.1181452282129708	0.8727272727272727	0.5792142857142857	1.0	0.4687777777777778	0.8888888888888888	0.3983571428571428	0.7142857142857143	-0.0690909090909091	0.1272727272727272	0.1636363636363636	0.0363636363636363	3.938482505567565	0.0	0.0	0.0	0.0909090909090909	0.0181818181818181	0.0	0.0363636363636363	0.0363636363636363	0.0727272727272727	0.0545454545454545	0.0545454545454545	0.0363636363636363	0.0909090909090909	0.0181818181818181	0.0363636363636363	0.109090909090909	0.0545454545454545	0.0727272727272727	0.0545454545454545	0.0727272727272727	0.0909090909090909	0.0	0.0	0.0	0.3636363636363636	0.6363636363636364	0.0	0.0	1.0	0.0	0.5185185185185185	0.4814814814814814	0.0	0.4285714285714285	0.5714285714285714	0	0	0.0	0.0	0.0	0.0	0.0	de novo
de_novo	droso_4199	DN_1663_droso_4199	79	55.096767	54.75	6.0017376	43.4925	66.86	0.22	0.72	1.0	51.696373	56.815235	55.146156	0.6016582278481013	0.545	0.2008693851720148	1.0	0.8604499999999999	1.0	0.5496410256410257	1.0	0.4443	1.0	-0.2784810126582278	0.0632911392405063	0.1518987341772152	0.0886075949367088	3.880844112186735	0.0	0.0	0.0	0.1012658227848101	0.0632911392405063	0.0379746835443038	0.050632911392405	0.0126582278481012	0.0632911392405063	0.050632911392405	0.0379746835443038	0.0253164556962025	0.0759493670886076	0.0253164556962025	0.0	0.1392405063291139	0.0253164556962025	0.0759493670886076	0.1012658227848101	0.0632911392405063	0.050632911392405	0.0	0.0	0.0	0.1518987341772152	0.8481012658227848	0.0	0.0	1.0	0.0	0.1538461538461538	0.8461538461538461	0.0	0.3	0.7	0	0	0.0	0.0	0.0	0.0	0.0	de novo
